0	0
0	1
0	4
0	9
0	14
0	16
0	24
0	31
0	32
0	36
0	40
0	48
0	60
0	64
0	69
0	73
0	84
0	104
0	105
0	112
0	114
0	133
0	140
0	166
0	168
0	195
0	257
0	260
0	273
0	275
0	289
0	296
0	319
0	320
0	332
0	346
0	355
0	388
0	389
0	391
0	393
0	404
0	407
0	441
0	451
0	482
0	484
0	512
0	515
0	522
0	524
0	527
0	532
0	544
0	545
0	551
0	553
0	555
0	587
0	608
0	660
0	689
0	764
0	768
0	851
0	862
0	902
0	906
0	912
0	924
0	961
0	984
0	1024
0	1033
0	1040
0	1072
0	1094
0	1099
0	1109
0	1120
0	1123
0	1146
0	1176
0	1184
0	1193
0	1199
0	1283
0	1304
0	1324
0	1328
0	1331
0	1359
0	1364
0	1408
0	1422
0	1456
0	1460
0	1461
0	1512
0	1542
0	1576
0	1584
0	1589
0	1625
0	1636
0	1656
0	1668
0	1712
0	1785
0	1856
0	1916
0	1939
0	2009
0	2041
1	0
1	11
1	36
1	64
1	118
1	144
1	154
1	192
1	224
1	226
1	256
1	297
1	380
1	401
1	434
1	472
1	524
1	561
1	584
1	637
1	700
1	772
1	860
1	918
1	962
1	1030
1	1044
1	1060
1	1064
1	1066
1	1122
1	1188
1	1200
1	1288
1	1300
1	1312
1	1328
1	1380
1	1412
1	1414
1	1440
1	1525
1	1552
1	1576
1	1588
1	1620
1	1738
1	1746
1	1752
1	1908
1	1973
2	1
2	3
2	4
2	8
2	17
2	24
2	32
2	36
2	48
2	61
2	64
2	70
2	72
2	84
2	89
2	92
2	96
2	117
2	132
2	134
2	156
2	177
2	248
2	253
2	260
2	261
2	264
2	320
2	361
2	384
2	401
2	410
2	520
2	528
2	532
2	536
2	544
2	588
2	672
2	912
2	961
2	968
2	1024
2	1032
2	1033
2	1041
2	1042
2	1056
2	1073
2	1079
2	1089
2	1104
2	1120
2	1344
2	1373
2	1537
2	1552
2	1571
2	1578
2	1608
2	1648
2	1680
2	1739
2	1964
2	1972
3	0
3	6
3	84
3	132
3	232
3	292
3	328
3	416
3	500
3	512
3	528
3	529
3	532
3	634
3	708
3	796
3	892
3	928
3	1040
3	1080
3	1156
3	1260
3	1552
3	1752
3	1960
4	9
4	10
4	18
4	27
4	44
4	66
4	82
4	106
4	107
4	128
4	131
4	136
4	193
4	208
4	257
4	258
4	264
4	280
4	288
4	322
4	384
4	385
4	401
4	421
4	448
4	514
4	521
4	613
4	616
4	618
4	625
4	657
4	665
4	672
4	680
4	769
4	841
4	896
4	1010
4	1036
4	1041
4	1058
4	1098
4	1115
4	1129
4	1135
4	1154
4	1185
4	1192
4	1203
4	1216
4	1313
4	1320
4	1329
4	1344
4	1369
4	1424
4	1530
4	1539
4	1544
4	1616
4	1650
4	1697
4	1730
4	1841
4	1849
4	1978
5	2
5	10
5	16
5	24
5	128
5	174
5	258
5	278
5	338
5	395
5	505
5	544
5	738
5	1034
5	1152
5	1314
5	1410
5	1538
5	1768
5	1938
6	65
6	137
6	193
6	204
6	240
6	257
6	336
6	545
6	568
6	641
6	664
6	712
6	1048
6	1072
6	1288
6	1681
7	784
7	1072
7	1160
7	1288
7	1536
7	1608
8	2
8	4
8	12
8	37
8	57
8	64
8	96
8	144
8	162
8	182
8	196
8	300
8	306
8	310
8	385
8	453
8	484
8	506
8	514
8	520
8	560
8	658
8	677
8	774
8	800
8	820
8	1025
8	1026
8	1053
8	1060
8	1062
8	1074
8	1089
8	1092
8	1118
8	1122
8	1152
8	1155
8	1282
8	1328
8	1368
8	1408
8	1409
8	1428
8	1441
8	1476
8	1486
8	1524
8	1526
8	1575
8	1634
8	1714
8	1728
8	1729
8	1770
8	1796
8	1808
8	1867
8	1878
8	1907
8	1917
8	1929
9	16
9	64
9	144
9	154
9	380
9	470
9	720
9	816
9	1056
9	1072
9	1110
9	1394
9	1601
9	1762
9	1988
10	52
10	53
10	100
10	208
10	256
10	384
10	528
10	596
10	692
10	773
10	789
10	868
10	918
10	1093
10	1189
10	1315
10	1344
10	1504
10	1585
10	1665
10	1876
11	96
11	228
11	532
11	1792
12	0
12	1
12	16
12	34
12	363
12	434
12	439
12	577
12	640
12	673
12	678
12	690
12	726
12	819
12	993
12	1344
12	1381
12	1491
12	1601
12	1840
12	1925
13	0
13	768
13	790
13	1032
13	1056
13	1201
13	1346
14	24
14	32
14	104
14	256
14	257
