0	4
0	155
0	224
0	516
0	1536
0	4096
1	1
1	2
1	200
1	257
1	261
1	2697
1	4226
2	2
2	196
2	769
2	2058
2	2240
2	4162
3	531
3	2066
4	4
4	135
4	324
4	348
4	772
4	1540
5	8
5	129
5	4133
6	256
6	259
6	262
6	1030
6	1285
6	1318
6	4100
7	49
7	167
7	2757
8	9
8	24
8	28
8	216
8	1153
9	13
9	65
9	73
9	265
9	4889
9	6145
10	26
10	522
10	523
10	546
10	2066
10	2634
11	195
11	4107
12	15
12	260
12	268
12	284
12	2184
13	15
13	2093
13	4125
14	22
14	69
14	519
14	526
15	107
15	2191
16	64
16	176
16	209
16	1564
16	2176
16	2576
17	17
17	19
17	283
17	1137
18	18
18	642
18	1599
18	2052
18	2202
18	2335
18	2738
19	27
19	4747
19	4826
20	86
20	276
20	3333
21	21
21	153
21	277
21	541
22	1174
23	7
23	17
23	22
23	2087
23	2183
24	14
24	24
24	138
24	154
25	24
25	28
26	570
26	1104
27	27
27	1595
27	1977
27	2067
27	2069
28	28
28	2680
28	4414
29	5
29	31
29	93
29	1284
29	1548
29	2072
29	4253
30	8
30	2311
30	6172
31	1311
32	0
32	48
32	96
32	106
32	224
32	304
32	352
32	4096
32	4130
33	113
33	283
33	2592
33	4136
34	35
34	70
34	104
34	288
34	4132
35	59
35	547
35	4679
36	0
36	100
36	113
36	820
36	1060
36	1061
36	6244
37	37
37	5180
38	1063
38	1702
39	39
39	263
39	2193
39	3108
39	4098
39	4199
39	6279
40	8
40	40
40	776
40	1065
40	3136
40	5296
41	97
41	161
41	1385
41	4681
42	43
42	106
42	4254
43	35
43	1067
44	8
44	268
44	2607
44	4646
45	223
45	2110
45	4397
46	14
46	34
46	40
46	2095
47	1193
48	50
48	112
48	145
48	289
48	6448
49	49
49	273
49	308
49	544
49	1025
49	3115
49	4104
50	32
50	122
50	128
50	275
51	19
51	50
51	2609
52	52
52	100
52	492
52	2101
52	3380
52	4628
53	277
54	58
54	146
54	231
54	1334
54	2196
55	317
55	435
55	1175
56	4154
57	16
57	57
58	42
60	8
60	30
60	58
60	366
60	688
60	1325
61	63
61	814
61	4137
62	30
62	54
62	4118
62	5206
64	1
64	69
64	320
64	324
64	328
64	576
64	1600
64	1748
65	71
65	101
65	193
65	353
65	1216
65	4423
65	6161
66	97
66	1026
66	1034
66	1386
66	4193
67	33
67	329
67	4167
68	32
68	324
68	644
68	1069
68	1092
69	4101
69	5702
70	2392
71	1251
72	8
72	13
72	72
72	201
72	433
72	588
72	3136
72	6208
73	321
73	481
73	4689
74	1240
74	2376
75	41
75	2058
75	2127
76	68
76	3116
77	4813
78	862
78	1694
78	2250
78	4162
80	100
80	328
81	80
81	2113
81	3123
82	66
82	594
82	1106
82	2114
82	4170
83	83
83	323
84	540
84	2132
84	4372
85	85
85	208
86	94
86	850
87	65
87	2133
88	76
88	122
88	580
89	29
90	86
90	208
90	6490
91	56
92	3164
93	3165
94	202
94	222
95	523
95	2934
96	2402
96	3144
97	5
97	97
97	131
97	593
97	2437
98	3
98	66
98	612
98	2162
98	2626
98	4192
98	6690
99	225
99	563
99	4386
99	4459
100	35
100	110
102	34
102	38
102	2148
103	55
103	71
103	2404
104	104
104	192
104	512
104	2152
105	553
105	1129
106	34
106	104
106	106
106	2114
107	123
107	5929
108	133
109	109
110	14
110	623
110	4096
111	4651
111	5162
112	372
112	1392
112	4209
113	41
113	107
113	593
113	889
113	1041
113	4309
115	115
115	625
115	6674
116	20
116	5220
117	237
117	2356
117	4572
118	1398
119	4199
120	243
120	249
120	304
120	1144
121	625
121	2109
122	178
122	1401
122	4659
123	65
123	91
123	634
123	666
123	6521
124	120
124	604
126	4222
126	4444
128	2
128	384
128	392
128	515
128	2052
128	4224
129	19
129	4345
130	128
130	131
130	1172
130	6656
131	227
131	4295
132	5
132	260
132	3092
133	293
133	1316
133	4224
134	7
134	1284
134	2212
135	2198
135	2445
136	128
136	132
136	648
137	200
137	217
137	1295
138	26
138	138
139	131
139	138
139	1164
139	6331
140	140
140	396
140	2240
140	2696
141	393
141	1064
141	2057
141	6793
142	10
142	1198
143	5287
144	18
144	400
144	656
144	1680
145	144
145	184
145	192
146	130
146	140
146	442
146	658
147	59
147	146
147	499
148	156
148	468
148	4244
148	7824
149	181
150	174
151	21
151	23
151	69
151	405
152	148
152	184
152	186
152	392
152	5336
153	152
153	2073
154	2574
155	67
155	1178
155	1499
156	540
156	2196
157	29
157	157
157	159
157	190
157	453
158	22
