0	0
0	20
0	64
0	257
0	1024
0	1025
0	1088
0	4101
0	4116
0	4160
0	4161
0	4177
0	5136
1	4
1	5
1	18
1	81
1	276
1	1360
1	4097
1	5376
2	1
2	3
2	69
2	1089
2	1349
2	4099
3	3
3	1026
3	1042
3	1043
3	1281
3	1299
4	4
4	5
4	8
4	17
4	20
4	264
4	336
4	340
4	1024
4	4097
4	5128
4	6149
4	8193
5	5
5	21
5	86
5	1089
5	1126
5	4097
5	4105
5	4168
5	4180
6	1
6	6
6	17
6	1031
6	4377
6	5398
7	1027
7	4099
7	4115
7	4169
8	24
8	68
8	276
8	4420
9	4
9	10
9	68
9	73
9	276
9	1541
9	4101
9	4105
10	2
10	7
10	5125
11	69
11	327
12	1036
12	1037
12	1116
13	78
13	268
13	284
13	1357
14	77
14	4365
14	5133
16	16
16	4096
16	4192
16	4368
16	4640
16	5440
17	1
17	17
17	18
17	20
17	32
17	33
17	81
17	272
18	1097
18	4113
18	4177
19	3
19	7
19	35
19	71
19	323
19	1043
20	16
20	20
20	32
20	1048
20	1280
20	4133
20	4165
20	4436
20	5229
21	5
21	145
21	4161
21	5190
22	18
22	282
22	333
22	1057
22	4097
22	5141
23	263
23	5639
24	20
24	104
24	4196
24	4436
24	5124
24	8297
25	9
25	25
25	30
25	84
25	2345
25	4198
25	5220
26	7
26	89
28	72
28	76
28	269
28	1036
29	29
29	47
29	4445
29	5397
30	93
30	4109
31	5151
32	32
32	4385
32	5473
32	6436
33	33
33	112
34	17
34	81
35	18
35	83
35	163
35	1043
35	4115
36	16
36	21
36	84
36	4121
37	25
37	26
37	337
37	4133
39	23
39	83
39	1107
39	1299
41	21
41	356
41	4133
41	5157
43	1303
44	5292
47	31
48	48
48	49
48	52
48	304
48	373
48	1328
49	53
49	304
49	368
49	373
49	4209
50	34
50	101
50	369
52	25
52	53
52	1396
53	56
53	1366
54	306
55	1146
56	4149
57	4212
57	4216
58	126
59	63
59	2361
60	300
60	4156
60	5229
61	44
61	1053
62	57
64	0
64	272
64	320
64	321
64	384
64	469
64	1364
64	4096
64	5120
64	5188
65	1
65	4
65	81
65	274
65	278
65	400
65	1062
65	1109
65	1152
65	1281
65	1348
65	1364
65	4117
65	4226
66	70
66	128
66	129
66	1105
66	4225
67	87
67	259
67	1093
68	64
68	68
68	328
68	329
68	1348
68	4353
68	5184
68	5396
69	21
69	64
69	73
69	645
69	1109
69	4386
70	2
70	133
70	4485
71	259
71	262
72	280
72	4184
73	20
73	393
73	1418
73	4166
73	4421
74	6
74	2394
75	71
76	5
76	6156
77	141
77	1308
77	4125
77	4172
77	4173
77	4420
77	6276
78	93
79	271
79	347
79	5486
80	0
80	20
80	128
80	4101
80	4112
80	4229
80	4241
81	65
81	84
81	133
81	336
81	1024
81	1040
81	1090
81	1185
81	1444
81	4176
81	4449
81	5204
82	5
82	65
82	82
82	274
82	278
82	337
82	353
82	721
82	1025
82	4369
82	5510
83	3
83	83
83	4435
84	85
84	92
84	321
84	336
84	1280
84	1633
84	4164
84	4248
85	2
85	5
85	21
85	89
85	341
85	1174
85	5136
86	89
86	257
86	1034
86	1050
86	4485
87	23
87	4263
88	20
88	68
88	356
88	2308
89	4245
90	6
90	90
90	324
91	7
92	30
92	157
93	12
93	349
93	621
94	1049
94	1114
95	31
96	16
96	81
96	97
96	1060
96	4384
97	18
97	273
98	21
98	33
98	4197
98	4454
100	20
100	1113
101	341
101	401
101	1449
102	81
103	103
103	215
105	85
105	4266
108	4220
110	1374
111	39
112	176
112	1121
112	1137
112	4144
113	1458
113	4144
113	4213
114	376
114	2069
114	4400
115	4113
115	4215
116	1076
116	4464
117	48
117	106
117	116
117	166
117	1136
117	1141
117	1200
117	4128
118	118
118	1145
118	1330
118	5237
119	375
119	4278
120	1396
121	120
124	1148
124	1469
125	1405
126	313
126	4414
127	4151
127	4479
128	129
128	357
128	388
128	4160
128	4420
128	5461
129	321
129	4182
129	4824
130	4434
131	1347
131	4227
132	1097
132	4176
132	5253
133	68
133	130
133	1094
133	5462
134	65
134	4497
134	5202
135	87
135	8343
136	72
137	72
137	388
137	1364
137	5226
139	4254
140	76
140	269
140	332
140	396
140	1368
144	80
144	145
144	336
144	1360
144	4244
145	69
145	97
145	418
146	81
146	97
146	325
146	4257
148	132
148	148
148	324
148	404
149	65
149	421
149	1112
149	4177
152	136
152	149
152	2472
155	4171
156	1164
156	4233
156	4508
159	5263
161	416
162	162
162	4258
163	419
163	4247
164	96
164	101
164	4461
164	5220
165	153
166	97
166	1126
166	5282
168	84
168	85
168	148
171	4247
172	1132
174	349
176	340
177	241
177	434
177	4450
177	4465
179	4211
180	185
181	437
187	1211
189	349
191	181
192	193
192	1216
193	1216
193	1234
193	4293
193	5265
194	130
195	199
195	1235
196	84
196	448
196	468
196	1236
196	1497
196	4292
196	4544
197	458
197	464
198	5314
199	1227
200	1232
200	4233
201	5321
204	476
205	1244
205	4558
208	81
208	224
208	1216
209	129
209	193
209	213
209	1237
209	4177
209	4304
209	5569
210	209
210	225
210	4566
212	229
212	357
212	488
212	1236
212	4304
217	4565
218	489
219	75
219	135
219	459
220	156
220	6372
221	157
221	205
224	405
224	4320
224	9428
225	4304
225	5345
228	1241
229	234
230	465
232	489
236	5596
240	480
241	8432
244	240
244	501
247	251
248	504
248	1525
254	5631
256	512
256	784
256	1040
256	1300
256	1536
256	1793
256	4116
257	257
257	277
257	1285
257	4097
257	4100
257	4353
257	4356
257	4368
258	257
258	581
258	1282
259	67
259	259
259	263
259	279
259	519
259	1283
259	2065
260	256
260	521
260	1024
260	1025
260	4101
260	4356
261	345
261	4097
261	4186
261	4416
261	5124
261	9492
262	1029
262	4374
262	4421
263	330
263	1095
263	4359
263	5131
264	260
264	281
264	4356
265	1605
265	5130
266	854
266	1113
267	282
267	5723
268	269
268	329
268	348
268	1288
269	78
269	1033
269	5468
270	269
270	1101
271	779
271	1054
272	17
272	404
272	512
272	528
272	529
272	532
272	576
272	1104
272	1601
272	4112
272	5648
272	9800
273	85
273	529
273	564
273	1088
273	1298
273	4388
273	4609
273	4613
273	5121
273	5633
274	81
274	289
274	513
274	1090
274	4882
275	275
276	20
276	68
276	260
276	273
276	281
276	289
276	784
276	1089
276	1301
276	4356
276	4376
276	5132
277	258
277	261
277	324
