0	0
0	68
0	128
0	656
0	768
0	1089
0	1344
1	1
1	3
1	17
1	33
1	289
1	1089
1	2053
1	3073
2	2
2	10
2	38
2	514
2	2048
2	2050
2	2114
3	3
3	6
3	66
3	1107
3	2051
4	68
4	516
4	2124
4	2180
5	517
5	1541
6	518
7	3
7	6
7	7
7	519
8	8
8	12
8	264
8	1418
9	9
9	73
9	1056
10	6
10	11
10	42
10	265
10	1032
11	11
11	523
12	2056
13	5
14	14
14	1070
14	1295
14	2062
16	16
16	784
17	29
17	129
18	1552
19	83
19	274
19	531
20	20
20	52
20	2049
21	513
21	3141
22	16
22	22
22	146
22	1044
23	7
24	24
24	72
24	536
24	2328
25	27
25	1433
26	26
28	28
28	2204
29	29
31	29
31	62
31	284
31	343
31	1043
32	32
32	306
33	481
33	1056
33	1057
33	1729
33	2081
34	2
34	2582
35	35
35	37
36	14
36	36
36	180
36	676
37	5
37	2061
38	550
38	932
38	1060
38	1070
39	39
40	56
40	168
40	1032
41	105
42	34
42	40
43	47
44	12
44	36
44	1036
44	2660
45	37
45	141
45	2573
46	44
46	46
46	2094
47	303
47	679
47	2095
48	56
48	624
49	288
49	497
49	2065
50	50
50	178
50	1338
51	51
52	16
52	36
52	52
52	56
52	100
54	22
56	56
57	89
58	44
58	58
59	2619
60	60
60	444
61	37
61	53
61	571
62	30
62	1566
63	25
63	591
64	6
64	576
65	73
65	81
65	321
65	577
66	18
66	66
66	80
66	82
66	1030
67	66
67	323
67	835
67	2259
68	4
68	124
69	165
69	197
69	1107
69	1353
69	2116
70	70
70	2260
71	579
71	2119
72	72
72	219
73	9
74	66
74	70
74	74
74	75
74	86
74	578
75	79
76	325
77	141
78	12
78	70
80	64
80	73
80	94
80	312
80	1144
80	2064
80	2128
80	2384
81	17
82	66
82	82
82	240
83	1041
84	86
85	85
85	337
86	214
86	342
86	2630
87	87
87	247
87	2133
88	90
88	600
88	1112
89	1113
89	1307
90	18
90	120
92	12
92	140
93	605
94	14
94	30
94	94
94	1100
94	2142
96	98
96	115
96	864
96	2144
96	3168
97	99
97	105
98	102
98	1643
98	2082
99	162
99	611
100	68
100	100
100	102
101	247
102	110
102	2116
103	383
104	40
104	97
104	105
106	122
106	1070
108	172
108	494
108	2664
109	45
109	365
109	1265
109	2156
110	126
110	1062
110	1348
112	116
112	320
113	1137
113	2149
114	563
114	1682
115	99
115	112
118	118
118	230
119	2099
121	377
122	106
123	123
123	547
124	757
124	2668
125	120
125	125
126	126
127	93
127	1655
127	3151
128	16
128	128
128	176
128	400
128	432
129	161
129	192
129	1161
129	2177
130	130
130	650
131	131
131	2183
132	140
133	428
133	641
134	142
134	214
134	1230
134	1679
134	2183
134	3250
135	134
135	1159
136	8
136	137
136	2216
137	128
137	137
137	139
138	1419
139	11
139	154
139	155
139	1167
140	12
140	140
140	1164
141	133
141	137
141	141
141	589
141	3095
142	138
142	142
143	133
143	1167
143	1198
143	3309
145	3221
146	146
147	147
150	2068
151	1427
152	80
152	668
153	168
154	978
155	155
155	667
155	921
156	2460
157	665
157	1055
158	159
158	414
159	159
160	180
161	129
161	1216
161	2469
161	2595
162	160
162	178
162	416
162	552
162	672
162	1511
163	162
163	163
163	739
164	36
164	128
164	228
164	3212
165	129
165	389
166	162
166	182
167	167
168	424
170	162
171	699
171	2110
172	1708
173	165
174	174
176	1072
178	19
178	58
