270	1
708	1
988	1
1174	1
1766	1
1139	2
1984	3
55	4
560	4
576	4
1804	4
2041	4
2185	4
1578	5
1859	5
2069	5
640	6
926	6
1436	6
1590	6
2194	6
2215	6
66	7
1857	7
216	8
432	8
866	8
1629	8
2054	8
136	9
556	9
655	9
797	10
1978	10
350	11
416	11
644	11
665	11
857	11
972	11
1108	11
1211	11
1238	11
1837	11
1957	11
894	12
1508	12
1618	12
639	13
963	13
1253	13
1522	13
328	14
663	14
932	14
1141	14
1470	14
1587	14
2158	14
326	15
432	15
836	15
932	15
1198	15
1371	15
1986	15
2057	15
958	16
2210	16
112	17
256	17
442	17
660	17
788	17
1297	17
2117	17
2173	17
313	18
844	18
1348	18
1835	18
1893	18
2136	18
532	19
647	19
1130	19
1402	19
102	20
425	20
1472	20
134	21
168	21
1033	21
1103	21
1629	21
266	22
324	22
559	22
1327	22
1756	22
62	23
1667	23
572	24
575	24
824	24
975	24
1235	24
1630	24
1700	24
1946	24
2205	24
390	25
766	25
1304	25
1359	25
1488	25
1499	25
427	26
1018	26
1484	26
1825	26
2017	26
2225	26
92	27
920	28
400	29
76	30
579	30
1189	30
1495	30
1530	30
1539	30
1736	30
1741	30
2018	30
883	31
1236	31
1265	31
2141	31
788	32
1231	32
1529	32
1590	32
1614	32
1709	32
2058	32
474	33
50	34
254	34
1134	34
89	35
206	35
425	35
612	35
843	35
890	35
1323	35
1556	35
1605	35
1932	35
308	36
1281	37
46	38
1351	38
1498	38
1651	38
2168	38
40	39
408	39
1032	39
1795	39
2036	39
39	40
336	40
370	40
730	40
1953	40
305	41
629	41
675	41
1545	42
621	43
1182	43
1507	43
1894	43
2037	43
2085	43
1759	44
2011	44
2122	44
318	45
336	45
1610	45
38	46
741	46
842	46
938	46
958	46
1437	46
1881	46
231	47
2086	47
194	48
371	48
1418	48
1420	48
498	49
530	49
1078	49
2019	49
2095	49
34	50
177	50
453	50
1362	50
1369	50
1419	50
1463	50
1512	50
1564	50
1852	50
1899	50
93	51
111	51
964	51
965	51
1075	51
1576	51
1733	51
2224	51
1056	52
1548	52
545	53
1314	53
645	54
1917	54
4	55
579	55
891	55
1906	55
85	56
378	56
415	56
624	56
1017	56
1033	56
1828	56
2218	56
283	57
848	57
957	57
1571	57
1770	57
2140	57
2187	57
226	58
451	58
506	58
592	58
1080	58
554	59
648	59
1044	59
435	60
1331	60
2208	60
542	61
1102	61
1180	61
1464	61
1685	61
1747	61
2074	61
2219	61
23	62
542	62
104	63
169	63
1096	63
1721	63
1970	63
329	64
708	64
803	64
2004	64
534	65
750	65
1429	65
1552	65
1760	65
2179	65
7	66
370	66
756	66
1433	66
2145	66
630	67
736	67
812	67
1299	67
1377	67
294	68
405	68
490	68
604	68
670	68
705	68
1856	68
1904	68
422	69
543	69
730	69
966	69
1277	69
953	70
1442	70
1665	70
2129	70
932	71
1154	71
2079	71
628	72
877	72
1026	72
1631	72
290	73
735	73
961	73
1745	73
347	74
590	74
955	74
1182	74
1325	74
1530	74
1976	74
1997	74
2000	74
2006	74
635	75
803	75
870	75
2064	75
30	76
136	76
354	76
1403	76
1409	76
1711	76
635	77
1528	77
1675	77
645	78
722	78
745	78
842	78
1015	78
1722	78
2136	78
2202	78
855	79
1409	79
2026	79
412	80
579	80
876	80
1075	80
1100	80
1787	80
1797	80
144	81
1030	82
1608	82
244	83
497	83
1092	83
1346	83
1790	83
2181	83
842	84
2060	84
56	85
644	85
897	85
1266	85
1292	85
1584	85
1788	85
2088	85
443	86
1665	86
422	87
1066	87
1112	87
1446	87
1587	87
128	88
176	88
227	88
390	88
502	88
1584	88
1793	88
1806	88
2215	88
