495	1
518	1
537	1
544	1
588	1
1037	1
1349	1
1480	1
1608	1
1641	1
1655	1
1851	1
1870	1
2452	1
265	2
976	2
2045	2
57	3
114	3
1723	3
1724	4
2691	4
2625	5
1465	6
2601	6
2312	7
485	8
504	8
547	8
815	8
1162	8
1414	8
1453	8
2276	8
2645	8
2729	8
2060	9
1037	10
1574	10
2191	11
394	12
563	12
689	12
960	12
1004	12
1977	12
931	13
2445	13
433	14
1335	14
126	15
2014	16
1996	17
2071	17
116	18
1353	19
1878	19
2338	19
291	20
458	20
1822	20
156	21
394	21
595	21
724	21
779	21
813	21
821	21
946	21
1389	21
1481	21
1721	21
1751	21
1903	21
2259	21
2468	21
2496	21
2615	21
2644	21
2717	21
2754	21
1246	22
1987	23
555	24
623	24
950	24
1124	24
1229	24
2028	24
2205	24
2355	24
86	25
409	25
1511	25
1859	25
1908	26
360	27
1346	27
1657	27
1723	27
1755	27
1956	27
2078	27
2106	27
2748	27
39	28
114	28
138	28
278	28
1251	28
1302	28
1689	28
1895	28
2317	28
734	29
95	30
861	31
990	31
1920	31
677	32
2319	32
1904	33
1922	34
2238	34
2746	34
1870	35
356	36
427	36
1530	36
1641	36
2502	36
2043	37
468	38
764	38
1689	38
2350	38
28	39
539	39
630	39
875	39
1461	39
1574	39
2070	39
2154	40
2102	41
1541	42
1541	43
2513	44
935	45
2186	46
53	47
316	47
1660	47
1941	48
2378	49
294	50
378	50
730	50
2458	50
536	51
1229	51
1607	52
2333	52
2495	52
2800	52
47	53
452	53
626	53
1438	53
1660	53
1679	53
1880	53
1895	53
513	54
801	54
1922	54
2047	54
2313	54
399	55
330	56
1111	56
1261	56
3	57
779	58
960	59
1109	59
1537	59
821	60
1781	60
2639	60
2710	60
591	61
1508	61
1796	61
356	62
615	62
1893	62
1993	62
179	63
416	63
1561	63
1829	63
2422	63
2424	63
2649	63
2784	63
1192	64
1660	65
1916	65
2681	65
2719	65
1025	66
1233	66
1375	66
1660	66
1904	67
909	68
925	68
1356	68
1882	68
1890	68
2791	68
1545	69
1938	69
2481	69
1501	70
1530	70
2723	70
317	71
1374	71
1005	72
1461	72
1479	72
1654	72
2188	72
1222	73
2026	73
2109	73
410	74
2424	74
95	75
949	75
1907	75
868	76
282	77
903	77
940	78
419	79
1319	80
1049	81
1774	81
197	82
220	83
1679	83
2340	83
2404	83
341	84
462	84
524	84
1161	84
2105	84
532	85
2251	85
2633	85
25	86
294	86
730	86
843	86
875	86
1063	86
1761	86
1962	86
2219	86
1183	87
1196	87
2282	87
2760	87
983	88
